createdat,createdby,modifiedat,modifiedby,codigo,codigoplancuenta,areafuncional_codigo,descripcion,grupoplancuenta_codigo,moneda_code,pospresupestaria,tipo,sociedadfi_codigo,tipocuenta,clasecosto,regla,esquema,historico
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4121005006,PUCA,"",Venta De Pavipollo Ulterior,I412,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4121005007,PUCA,"",Venta De Gallinas,I412,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4121005008,PUCA,"",Venta De Gallinas Ulterior,I412,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4121005009,PUCA,"",Ventas Subproducto Avícola,I412,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4121505001,PUCA,"",Descuentos Sobre Ventas Operacional Al Exterior,R412,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4121505002,PUCA,"",Rebajas Por Merma Operacional Al Exterior,R412,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4121505003,PUCA,"",Devoluciones Ventas Operacional Al Exterior,R412,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4210505001,PUCA,"",Ventas Medicinas Y Vacunas,V421,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4210505002,PUCA,"",Ventas Envases Y Empaques,V421,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4210505003,PUCA,"",Ventas De Insumos Productivos,V421,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4210505004,PUCA,"",Ventas De Pollinaza / Gallinaza,V421,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4211005001,PUCA,"",Venta De Mercaderías,O421,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4211005002,PUCA,"",Ventas De Materia Prima,O421,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4211005003,PUCA,"",Venta Repuestos,O421,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4211005004,PUCA,"",Venta Suministros,O421,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4211005005,PUCA,"",Arrendamiento De Construcciones Y Edificaciones,O421,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4211005006,PUCA,"",Servicio De Fletes,O421,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4211005007,PUCA,"",Servicio De Maquila,O421,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4211005008,PUCA,"",Servicio De Maquila Alimentos Balanceados,O421,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4211005009,PUCA,"",Venta De Café,O421,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4211005091,PUCA,"",Ventas No Recurrentes,O421,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4211005099,PUCA,"",Otras Ventas,O421,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4211505001,PUCA,"",Descuentos Sobre Ventas No Operacional,R421,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4211505002,PUCA,"",Rebajas Por Merma No Operacional,R421,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,4211505003,PUCA,"",Devoluciones Ventas No Operacional,R421,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5110505001,PUCA,"",Costo De Ventas Aves Vivas,A511,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5110505002,PUCA,"",Costo De Ventas Aves Reproductoras,A511,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5110505003,PUCA,"",Costo De Ventas Aves De Descarte,A511,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5110505004,PUCA,"",Costo De Ventas Huevo Consumo,A511,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5110505005,PUCA,"",Costo De Ventas Huevo Fértil,A511,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5110510001,PUCA,"",Costo De Ventas De Alimentos Para Animales ABA,A511,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5110510002,PUCA,"",Costo De Ventas De Semielaborado ABA,A511,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5110515001,PUCA,"",Costo De Ventas Productos PPH,A511,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5111005001,PUCA,"",Costo De Venta De Pollo Entero,I511,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5111005002,PUCA,"",Costo De Venta De Pollo Partido,I511,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5111005003,PUCA,"",Costo de Venta de Pollo Deshuesado y cortes especi,I511,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5111005004,PUCA,"",Costo De Venta De Pollo Ulterior,I511,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5111005005,PUCA,"",Costo De Venta De Pavipollo,I511,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5111005006,PUCA,"",Costo De Venta De Pavipollo Ulterior,I511,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5111005007,PUCA,"",Costo De Venta De Gallinas,I511,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5111005008,PUCA,"",Costo De Venta De Gallinas Ulterior,I511,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5111005009,PUCA,"",Costo De Venta Subproducto Avícola,I511,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5111005999,PUCA,"",Costo de Ventas por Merma,I511,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5120505001,PUCA,"",Costo De Ventas Aves Vivas,G512,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5120505002,PUCA,"",Costo De Ventas Aves Reproductoras,G512,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5120505003,PUCA,"",Costo De Ventas Huevo De Consumo,G512,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5120505004,PUCA,"",Costo De Ventas Huevo Fértil,G512,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5120510001,PUCA,"",Costo De Ventas De Alimentos Para Animales ABA,G512,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5120510002,PUCA,"",Costo De Ventas De Semielaborado ABA,G512,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5121005001,PUCA,"",Costo De Venta De Pollo Entero,I512,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5121005002,PUCA,"",Costo De Venta De Pollo Partido,I512,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5121005003,PUCA,"",Cts de Va de Pollo Deshuesado y cortes especiales,I512,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5121005004,PUCA,"",Costo De Venta De Pollo Ulterior,I512,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5121005005,PUCA,"",Costo De Venta De Pavipollo,I512,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5121005006,PUCA,"",Costo De Venta De Pavipollo Ulterior,I512,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5121005007,PUCA,"",Costo De Venta De Gallinas,I512,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5121005008,PUCA,"",Costo De Venta De Gallinas Ulterior,I512,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5121005009,PUCA,"",Costo De Ventas Subproducto Avícola,I512,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5210505001,PUCA,"",Costo De Venta Medicinas Y Vacunas,A521,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5210505002,PUCA,"",Costo De Venta Envases Y Empaque,A521,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5210505003,PUCA,"",Costos De Venta Insumos Productivos,A521,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5210505004,PUCA,"",Costos De Ventas De Pollinaza / Gallinaza,A521,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5211005001,PUCA,"",Costo De Venta Mercia No Fab. Por La Empresa,C521,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5211005002,PUCA,"",Costo De Ventas De Materia Prima,C521,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5211005003,PUCA,"",Costo De Venta Repuestos,C521,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5211005004,PUCA,"",Costo De Venta Suministros,C521,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5211005005,PUCA,"",Ctos De Vta Arrend Construcciones Y Edificaciones,C521,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5211005006,PUCA,"",Costo De Venta Servicio De Flete,C521,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5211005007,PUCA,"",Costo De Ventas Servicio De Maquila Avicola,C521,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5211005008,PUCA,"",Ctos De Vta Servi De Maquila Alimentos Balanceados,C521,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5211005009,PUCA,"",Costo De Ventas Café,C521,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5211005091,PUCA,"",Costo De Venta No Recurrente,C521,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5211005099,PUCA,"",Costo Por Otras Ventas,C521,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5310505001,PUCA,"",Costos De Ventas Compensación Material Ledger,C531,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,5310505002,PUCA,"",Ctos De Vta Comp.Material Ledger Dif.En Cambio,C531,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6110505001,PUCA,"",Consumo Materia Prima Nacional,C611,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6110505002,PUCA,"",Consumo Materia Prima Importada,C611,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6110510001,PUCA,"",Consumo Huevos En Incubacion,C611,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6110510002,PUCA,"",Consumo Cria Y Levante,C611,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6110510003,PUCA,"",Consumo Aves En Engorde,C611,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6110510004,PUCA,"",Consumo Aves Vivas,C611,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6110510005,PUCA,"",Consumo Aves Reproductoras,C611,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6110510006,PUCA,"",Consumo Aves de Descarte/Rastro/Venta en Pie,C611,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6110510007,PUCA,"",Consumo Huevo Fértil,C611,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6110510008,PUCA,"",Consumo Reproductores De Un Día,C611,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6110510009,PUCA,"",Consumo Pollito De Un Dia,C611,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6110510010,PUCA,"",Consumo Productos PPH,C611,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6110515001,PUCA,"",Consumo De Alimentos Balanceados,C611,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6110515002,PUCA,"",Consumo De Semielaborado ABA,C611,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6110520001,PUCA,"",Consumo De Pollo Beneficiado,C611,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6110520002,PUCA,"",Consumo De Pollo Partido Y Deshuesado,C611,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6110520003,PUCA,"",Consumo De Pollo Proceso Ulterior,C611,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6110520004,PUCA,"",Consumo De Gallinas Y Gallos,C611,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6110520005,PUCA,"",Consumo De Subproducto Avícola,C611,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6110520006,PUCA,"",Consumo Proceso Productos Avicola,C611,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6110525001,PUCA,"",Consumo Medicinas Y Vacunas,C611,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6110525002,PUCA,"",Consumo De Envases Y Empaques,C611,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6110525003,PUCA,"",Consumo De Insumos Productivos,C611,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6120505001,PUCA,"",Sueldos Y Salarios Permanentes,R612,HNL,"",Productivo,1000,X,MAN_OBRA,G01,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6120505002,PUCA,"",Sueldos Y Salarios Temporales,R612,HNL,"",Productivo,1000,X,MAN_OBRA,G01,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6120510001,PUCA,"",Horas Extras Permanentes,R612,HNL,"",Productivo,1000,X,MAN_OBRA,G01,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6120510002,PUCA,"",Horas Extras Temporales,R612,HNL,"",Productivo,1000,X,MAN_OBRA,G01,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6120515001,PUCA,"",Bonificaciones Por Cumplimiento,R612,HNL,"",Productivo,1000,X,MAN_OBRA,G01,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6120515002,PUCA,"",Bono Vacacional,R612,HNL,"",Productivo,1000,X,MAN_OBRA,G01,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6120515003,PUCA,"",Bonificaciones por antigüedad,R612,HNL,"",Productivo,1000,X,MAN_OBRA,G01,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6121005001,PUCA,"",Decimotercer Mes,P612,HNL,"",Productivo,1000,X,MAN_OBRA,G01,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6121005002,PUCA,"",Decimocuarto Mes,P612,HNL,"",Productivo,1000,X,MAN_OBRA,G01,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6121005003,PUCA,"",Vacaciones,P612,HNL,"",Productivo,1000,X,MAN_OBRA,G01,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6121005004,PUCA,"",Finiquitos Laborales,P612,HNL,"",Productivo,1000,X,MAN_OBRA,G01,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6121005005,PUCA,"",Bono Escolar,P612,HNL,"",Productivo,1000,X,MAN_OBRA,G01,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6121005006,PUCA,"",Indemnizaciones Laborales,P612,HNL,"",Productivo,1000,X,MAN_OBRA,G01,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6121010001,PUCA,"",Aportes IHSS,P612,HNL,"",Productivo,1000,X,MAN_OBRA,G01,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6121010002,PUCA,"",Aportes INFOP,P612,HNL,"",Productivo,1000,X,MAN_OBRA,G01,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6121010003,PUCA,"",Aporte RAP - Solidaria,P612,HNL,"",Productivo,1000,X,MAN_OBRA,G01,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6121010004,PUCA,"",Prima Por Antigüedad,P612,HNL,"",Productivo,1000,X,MAN_OBRA,G01,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6121010005,PUCA,"",Aportación Solidaria Temporal Empleados,P612,HNL,"",Productivo,1000,X,MAN_OBRA,G01,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6121010006,PUCA,"",Aporte RAP - FOSOVI,P612,HNL,"",Productivo,1000,X,MAN_OBRA,G01,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6121010007,PUCA,"",Aporte RAP - FOVIIF,P612,HNL,"",Productivo,1000,X,MAN_OBRA,G01,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6130505001,PUCA,"",Servicios De Maquila,S613,HNL,"",Productivo,1000,X,MAN_OBRA,G01,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6130505002,PUCA,"",Consumo De Maquilado,S613,HNL,"",Productivo,1000,X,MAN_OBRA,G01,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6210505001,PUCA,"",Consumo Repuestos,C621,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6210505002,PUCA,"",Consumo Suministros,C621,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6210505003,PUCA,"",Consumo Gas LPG,C621,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6210505004,PUCA,"",Consumo De Hielo,C621,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6210505005,PUCA,"",Consumo De Camada,C621,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6210505006,PUCA,"",Consumo de Tenderizadores,C621,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6210505007,PUCA,"",Consumo material de empaque,C621,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6210505008,PUCA,"",Consumo de Medicinas y Vacunas,C621,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6220505001,PUCA,"",Sueldos Y Salarios Permanentes,R622,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6220505002,PUCA,"",Sueldos Y Salarios Temporales,R622,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6220510001,PUCA,"",Horas Extras Permanentes,R622,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6220510002,PUCA,"",Horas Extras Temporales,R622,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6220515001,PUCA,"",Bonificaciones Por Cumplimiento,R622,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6220515002,PUCA,"",Bono Vacacional,R622,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6220515003,PUCA,"",Bonificaciones por antigüedad,R622,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6221005001,PUCA,"",Decimotercer Mes,P622,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6221005002,PUCA,"",Decimocuarto Mes,P622,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6221005003,PUCA,"",Vacaciones,P622,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6221005004,PUCA,"",Finiquitos Laborales,P622,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6221005005,PUCA,"",Bono Escolar,P622,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6221005006,PUCA,"",Indemnizaciones Laborales,P622,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6221010001,PUCA,"",Aportes IHSS,P622,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6221010002,PUCA,"",Aportes INFOP,P622,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6221010003,PUCA,"",Aporte RAP - Solidaria,P622,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6221010004,PUCA,"",Prima Por Antigüedad,P622,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
